Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,RelativeDistance,Status,X,Y,Z,Distance,G_lon,G_lat,TimeSeconds
2023-06-30 16:04:32.088,0 days 01:19:11.603000,,1338.7008333333338,0 days 00:00:00,10866,295,7,100,False,12,interpolation,-2.534015963552996e-06,OnTrack,1035,-1223,7213,0.0,0.0,-0.5,0.0
2023-06-30 16:04:32.226,0 days 01:19:11.741000,,1338.7008333333338,0 days 00:00:00.138000,10564,295,7,100,False,12,car,0.002627222660379489,OnTrack,896,-1263,7214,11.308333333333334,0.22,-0.38,0.138
2023-06-30 16:04:32.467,0 days 01:19:11.982000,,1338.7008333333338,0 days 00:00:00.379000,10634,298,7,100,False,12,pos,0.007290334068445649,OnTrack,723,-1310,7214,31.257777777777775,0.42,-0.14,0.379
2023-06-30 16:04:32.626,0 days 01:19:12.141000,44,1338.7008333333338,0 days 00:00:00.538000,10704,301,8,100,False,12,car,0.010397244972088911,OnTrack,658,-1327,7213,44.551944444444445,0.41,-0.1,0.538
2023-06-30 16:04:32.747,0 days 01:19:12.262000,44,1333.3008333333337,0 days 00:00:00.659000,10741,302,8,100,False,12,pos,0.012770262698758906,OnTrack,602,-1343,7214,54.7025,0.42,-0.07,0.659
2023-06-30 16:04:32.786,0 days 01:19:12.301000,44,1327.9008333333336,0 days 00:00:00.698000,10779,304,8,100,False,12,car,0.013536230729909062,OnTrack,577,-1349,7214,57.99583333333333,0.35,-0.04,0.698
2023-06-30 16:04:32.927,0 days 01:19:12.442000,44,1322.5230555555559,0 days 00:00:00.839000,10819,304,8,100,False,12,pos,0.016310457573631785,OnTrack,463,-1380,7214,69.9025,0.3,0.03,0.839
2023-06-30 16:04:32.946,0 days 01:19:12.461000,44,1317.1452777777781,0 days 00:00:00.858000,10859,305,8,100,False,12,car,0.016685542098774674,OnTrack,443,-1385,7214,71.51222222222222,0.33,0.07,0.858
2023-06-30 16:04:33.226,0 days 01:19:12.741000,44,1298.3230555555558,0 days 00:00:01.138000,10984,308,8,100,False,12,car,0.022251046452278163,OnTrack,101,-1477,7214,95.46777777777777,0.34,0.09,1.138
2023-06-30 16:04:33.267,0 days 01:19:12.782000,44,1292.9675000000007,0 days 00:00:01.179000,10981,309,8,100,False,12,pos,0.023069804579993736,OnTrack,67,-1487,7214,98.98694444444445,0.31,0.08,1.179
2023-06-30 16:04:33.386,0 days 01:19:12.901000,44,1287.6119444444453,0 days 00:00:01.298000,10979,310,8,100,False,12,car,0.025451985876371083,OnTrack,7,-1503,7213,109.23416666666667,0.26,-0.01,1.298
2023-06-30 16:04:33.567,0 days 01:19:13.082000,44,1277.078611111112,0 days 00:00:01.479000,11024,311,8,100,False,12,pos,0.029099834274083653,OnTrack,-73,-1526,7214,124.87055555555555,0.26,-0.06,1.479
2023-06-30 16:04:33.706,0 days 01:19:13.221000,44,1266.5452777777784,0 days 00:00:01.618000,11070,313,8,100,False,12,car,0.03191581839082969,OnTrack,-242,-1571,7215,136.95583333333335,0.27,-0.08,1.618
2023-06-30 16:04:33.847,0 days 01:19:13.362000,44,1260.0175000000004,0 days 00:00:01.759000,11122,314,8,100,False,12,pos,0.034780877874974844,OnTrack,-418,-1619,7217,149.25416666666666,0.26,-0.07,1.759
2023-06-30 16:04:33.906,0 days 01:19:13.421000,44,1253.4897222222226,0 days 00:00:01.818000,11175,315,8,100,False,12,car,0.035981527739979965,OnTrack,-464,-1631,7217,154.41666666666669,0.22,-0.03,1.818
2023-06-30 16:04:34.146,0 days 01:19:13.661000,44,1238.1563888888895,0 days 00:00:02.058000,11226,316,8,100,False,12,car,0.04087586737552848,OnTrack,-554,-1655,7218,175.48333333333332,0.2,0.01,2.058
2023-06-30 16:04:34.207,0 days 01:19:13.722000,44,1229.2897222222227,0 days 00:00:02.119000,11259,317,8,100,False,12,pos,0.042124077025209615,OnTrack,-605,-1669,7220,180.85472222222225,0.2,0.04,2.119
2023-06-30 16:04:34.426,0 days 01:19:13.941000,44,1220.4230555555562,0 days 00:00:02.338000,11292,318,8,100,False,12,car,0.04662206992232754,OnTrack,-900,-1748,7226,200.19972222222225,0.21,0.06,2.338
2023-06-30 16:04:34.467,0 days 01:19:13.982000,44,1212.989722222223,0 days 00:00:02.379000,11295,319,8,100,False,12,pos,0.04746733891005734,OnTrack,-946,-1761,7227,203.8327777777778,0.17,0.09,2.379
2023-06-30 16:04:34.666,0 days 01:19:14.181000,44,1205.5563888888898,0 days 00:00:02.578000,11299,320,8,100,False,12,car,0.051578363224148834,OnTrack,-1058,-1791,7229,221.52166666666668,0.1,0.12,2.578
2023-06-30 16:04:34.847,0 days 01:19:14.362000,44,1198.2897222222227,0 days 00:00:02.759000,11319,320,8,100,False,12,pos,0.05531377914750744,OnTrack,-1152,-1817,7234,237.61055555555558,0.07,0.13,2.759
2023-06-30 16:04:34.906,0 days 01:19:14.421000,44,1191.0230555555559,0 days 00:00:02.818000,11339,320,8,100,False,12,car,0.056534656525970124,OnTrack,-1209,-1832,7236,242.85500000000005,0.12,0.09,2.818
2023-06-30 16:04:35.148,0 days 01:19:14.663000,44,1179.2158333333339,0 days 00:00:03.060000,11368,321,8,100,False,12,pos,0.06157110756445165,OnTrack,-1503,-1915,7250,264.4333333333334,0.16,0.04,3.06
2023-06-30 16:04:35.307,0 days 01:19:14.822000,44,1167.408611111112,0 days 00:00:03.219000,11397,323,8,100,False,12,car,0.06489343227247793,OnTrack,-1616,-1946,7255,278.6991666666667,0.16,-0.0,3.219
2023-06-30 16:04:35.487,0 days 01:19:15.002000,44,1160.5419444444453,0 days 00:00:03.399000,11438,323,8,100,False,12,pos,0.06865800290460947,OnTrack,-1720,-1975,7261,294.84916666666675,0.14,-0.05,3.399
2023-06-30 16:04:35.547,0 days 01:19:15.062000,44,1153.6752777777788,0 days 00:00:03.459000,11479,324,8,100,False,12,car,0.06991167924057198,OnTrack,-1766,-1988,7263,300.2491666666667,0.09,-0.14,3.459
2023-06-30 16:04:35.727,0 days 01:19:15.242000,44,1148.0641666666675,0 days 00:00:03.639000,11473,324,8,100,False,12,pos,0.07367303009886113,OnTrack,-1927,-2033,7275,316.4491666666667,0.04,-0.2,3.639
2023-06-30 16:04:35.747,0 days 01:19:15.262000,44,1142.4530555555561,0 days 00:00:03.659000,11467,324,8,100,False,12,car,0.0740935517139837,OnTrack,-1944,-2037,7276,318.2491666666667,-0.27,-0.14,3.659
2023-06-30 16:04:35.887,0 days 01:19:15.402000,44,1138.0308333333337,0 days 00:00:03.799000,11485,324,8,50,False,12,pos,0.07703264162065557,OnTrack,-2066,-2070,7285,330.84916666666675,-1.6,-0.02,3.799
2023-06-30 16:04:35.907,0 days 01:19:15.422000,44,1133.6086111111115,0 days 00:00:03.819000,11504,324,8,0,True,8,car,0.07743904969271308,OnTrack,-2082,-2074,7286,332.64916666666676,-3.29,-0.06,3.819
2023-06-30 16:04:36.147,0 days 01:19:15.662000,44,1123.1419444444452,0 days 00:00:04.059000,11224,289,8,0,True,8,pos,0.08191520208092044,OnTrack,-2273,-2127,7300,351.91583333333347,-3.99,-0.15,4.059
2023-06-30 16:04:36.367,0 days 01:19:15.882000,44,1118.4197222222233,0 days 00:00:04.279000,10678,259,8,0,True,8,pos,0.08532870084600996,OnTrack,-2420,-2167,7312,367.74361111111125,-4.42,-0.28,4.279
2023-06-30 16:04:36.547,0 days 01:19:16.062000,44,1113.6975000000011,0 days 00:00:04.459000,10133,229,7,0,True,8,car,0.08782661440444688,OnTrack,-2504,-2188,7318,379.19361111111124,-4.78,-0.55,4.459
2023-06-30 16:04:36.567,0 days 01:19:16.082000,44,1112.2808333333342,0 days 00:00:04.479000,9896,215,7,0,True,8,pos,0.08809718391063309,OnTrack,-2514,-2191,7319,380.3880555555557,-4.16,-1.07,4.479
2023-06-30 16:04:36.747,0 days 01:19:16.262000,44,1110.8641666666672,0 days 00:00:04.659000,9659,202,7,0,True,8,car,0.09043383119342578,OnTrack,-2609,-2214,7328,390.48805555555566,-3.56,-1.68,4.659
2023-06-30 16:04:36.827,0 days 01:19:16.342000,44,1111.1086111111117,0 days 00:00:04.739000,9602,188,7,0,True,8,pos,0.09137197972138558,OnTrack,-2649,-2223,7332,394.66583333333347,-3.09,-2.07,4.739
2023-06-30 16:04:36.927,0 days 01:19:16.442000,44,1111.353055555556,0 days 00:00:04.839000,9545,175,7,0,True,8,pos,0.0924490288937348,OnTrack,-2693,-2231,7335,399.5269444444446,-2.29,-2.08,4.839
2023-06-30 16:04:37.187,0 days 01:19:16.702000,44,1111.5975000000005,0 days 00:00:05.099000,9488,162,4,0,True,8,car,0.09503389091417867,OnTrack,-2812,-2243,7346,411.2269444444446,-1.57,-2.08,5.099
2023-06-30 16:04:37.207,0 days 01:19:16.722000,44,1112.019722222223,0 days 00:00:05.119000,9318,160,4,0,True,8,pos,0.09523486621506622,OnTrack,-2823,-2244,7347,412.11583333333346,-0.96,-2.56,5.119
2023-06-30 16:04:37.407,0 days 01:19:16.922000,44,1112.4419444444452,0 days 00:00:05.319000,9149,158,4,0,True,8,pos,0.0972514774537022,OnTrack,-2941,-2238,7357,420.8936111111112,-0.73,-3.05,5.319
2023-06-30 16:04:37.427,0 days 01:19:16.942000,44,1112.8641666666676,0 days 00:00:05.339000,8980,156,4,1,True,8,car,0.09745008389881656,OnTrack,-2950,-2237,7357,421.7602777777779,-0.82,-3.12,5.339
2023-06-30 16:04:37.587,0 days 01:19:17.102000,44,1114.2863888888899,0 days 00:00:05.499000,8881,151,4,5,True,8,car,0.09900925116668116,OnTrack,-3011,-2228,7364,428.47138888888895,-0.78,-2.82,5.499
2023-06-30 16:04:37.787,0 days 01:19:17.302000,44,1116.7308333333337,0 days 00:00:05.699000,8880,146,4,12,False,8,car,0.1008936751824778,OnTrack,-3063,-2210,7370,436.5825000000001,-0.67,-2.9,5.699
2023-06-30 16:04:37.847,0 days 01:19:17.362000,44,1117.9086111111117,0 days 00:00:05.759000,8829,145,4,15,False,8,pos,0.10145125201242974,OnTrack,-3083,-2202,7372,438.9991666666668,-0.49,-3.93,5.759
2023-06-30 16:04:37.927,0 days 01:19:17.442000,44,1119.0863888888896,0 days 00:00:05.839000,8778,144,4,18,False,8,pos,0.10219041324851506,OnTrack,-3112,-2189,7374,442.19916666666677,-0.33,-4.23,5.839
2023-06-30 16:04:38.027,0 days 01:19:17.542000,44,1120.2641666666675,0 days 00:00:05.939000,8728,143,4,21,False,8,car,0.1031085187517292,OnTrack,-3145,-2171,7375,446.171388888889,-0.17,-3.48,5.939
2023-06-30 16:04:38.127,0 days 01:19:17.642000,44,1123.1975000000007,0 days 00:00:06.039000,8872,142,4,34,False,8,pos,0.10402052677784455,OnTrack,-3179,-2149,7377,450.11583333333346,0.07,-2.81,6.039
2023-06-30 16:04:38.347,0 days 01:19:17.862000,44,1126.1308333333338,0 days 00:00:06.259000,9016,142,4,47,False,8,car,0.10604099228864013,OnTrack,-3259,-2078,7381,458.79361111111126,0.35,-2.45,6.259
2023-06-30 16:04:38.447,0 days 01:19:17.962000,44,1129.0106944444456,0 days 00:00:06.359000,9147,146,4,65,False,8,pos,0.10699174857767377,OnTrack,-3290,-2046,7383,462.8491666666668,0.61,-2.31,6.359
2023-06-30 16:04:38.666,0 days 01:19:18.181000,44,1131.890555555557,0 days 00:00:06.578000,9279,151,4,83,False,8,car,0.1091495820289452,OnTrack,-3330,-1984,7386,472.03500000000014,0.79,-2.18,6.578
2023-06-30 16:04:38.847,0 days 01:19:18.362000,44,1133.6405555555566,0 days 00:00:06.759000,9508,155,4,91,False,8,pos,0.11100542908144287,OnTrack,-3360,-1927,7389,479.8280555555557,0.96,-1.81,6.759
2023-06-30 16:04:38.866,0 days 01:19:18.381000,44,1135.3905555555564,0 days 00:00:06.778000,9737,159,4,100,False,8,car,0.11120179722423058,OnTrack,-3363,-1919,7389,480.66722222222234,1.45,-0.95,6.778
2023-06-30 16:04:38.907,0 days 01:19:18.422000,44,1137.918333333334,0 days 00:00:06.819000,10019,161,4,100,False,8,pos,0.11162591975372962,OnTrack,-3373,-1903,7390,482.50083333333345,1.03,0.03,6.819
2023-06-30 16:04:39.146,0 days 01:19:18.661000,44,1140.4461111111118,0 days 00:00:07.058000,10301,164,4,100,False,8,car,0.1141652475942779,OnTrack,-3450,-1757,7394,493.38861111111123,1.19,0.36,7.058
2023-06-30 16:04:39.287,0 days 01:19:18.802000,44,1142.668333333334,0 days 00:00:07.199000,10836,175,4,100,False,8,pos,0.11581009473106747,OnTrack,-3492,-1682,7397,500.2427777777779,1.38,0.64,7.199
2023-06-30 16:04:39.466,0 days 01:19:18.981000,44,1144.890555555556,0 days 00:00:07.378000,11372,186,4,100,False,8,car,0.11800637490318941,OnTrack,-3520,-1634,7398,509.49111111111125,1.36,0.95,7.378
2023-06-30 16:04:39.627,0 days 01:19:19.142000,44,1146.1961111111118,0 days 00:00:07.539000,11571,189,4,100,False,8,pos,0.12000795261239391,OnTrack,-3547,-1596,7399,517.9436111111112,1.13,1.01,7.539
2023-06-30 16:04:39.666,0 days 01:19:19.181000,44,1147.501666666668,0 days 00:00:07.578000,11771,193,4,100,False,8,car,0.12049742856790689,OnTrack,-3556,-1581,7399,520.0344444444446,1.01,0.62,7.578
2023-06-30 16:04:39.826,0 days 01:19:19.341000,44,1149.5016666666677,0 days 00:00:07.738000,11911,197,4,100,False,8,car,0.12253157394386273,OnTrack,-3609,-1505,7400,528.7900000000002,0.99,0.22,7.738
2023-06-30 16:04:39.927,0 days 01:19:19.442000,44,1150.4350000000009,0 days 00:00:07.839000,11351,200,4,100,False,8,pos,0.12385088153656149,OnTrack,-3647,-1451,7401,534.4011111111113,1.01,-0.01,7.839
2023-06-30 16:04:39.986,0 days 01:19:19.501000,44,1151.3683333333342,0 days 00:00:07.898000,10791,204,4,100,False,8,car,0.12463799859713676,OnTrack,-3669,-1417,7401,537.7444444444445,0.98,-0.12,7.898
2023-06-30 16:04:40.207,0 days 01:19:19.722000,44,1152.8072222222231,0 days 00:00:08.119000,10958,209,4,100,False,8,pos,0.12768852401559413,OnTrack,-3756,-1293,7402,550.5747222222224,0.89,-0.19,8.119
2023-06-30 16:04:40.266,0 days 01:19:19.781000,44,1154.246111111112,0 days 00:00:08.178000,11125,214,5,100,False,10,car,0.12850493993366194,OnTrack,-3776,-1262,7402,554.0819444444446,0.78,-0.24,8.178
2023-06-30 16:04:40.426,0 days 01:19:19.941000,44,1155.9794444444453,0 days 00:00:08.338000,11265,214,5,100,False,14,car,0.13071462069739057,OnTrack,-3828,-1183,7402,563.5930555555557,0.74,-0.25,8.338
2023-06-30 16:04:40.427,0 days 01:19:19.942000,44,1156.5720370370377,0 days 00:00:08.339000,11410,217,5,100,False,14,pos,0.13072871099628655,OnTrack,-3829,-1183,7403,563.6533333333335,0.87,-0.21,8.339
2023-06-30 16:04:40.587,0 days 01:19:20.102000,44,1157.16462962963,0 days 00:00:08.499000,11555,220,5,100,False,14,pos,0.13303780040507296,OnTrack,-3883,-1101,7403,573.4311111111114,0.87,-0.12,8.499
2023-06-30 16:04:40.626,0 days 01:19:20.141000,44,1157.7572222222225,0 days 00:00:08.538000,11700,224,5,100,False,14,car,0.13360579179011967,OnTrack,-3896,-1080,7402,575.857777777778,0.77,-0.01,8.538
2023-06-30 16:04:40.787,0 days 01:19:20.302000,44,1158.6738888888897,0 days 00:00:08.699000,11280,225,5,100,False,14,pos,0.13595458653344053,OnTrack,-3952,-996,7402,585.920277777778,0.81,0.08,8.699
2023-06-30 16:04:40.826,0 days 01:19:20.341000,44,1159.5905555555569,0 days 00:00:08.738000,10860,227,5,100,False,12,car,0.13653568392426924,OnTrack,-3966,-973,7401,588.3794444444446,0.93,0.07,8.738
2023-06-30 16:04:41.106,0 days 01:19:20.621000,44,1161.5350000000012,0 days 00:00:09.018000,10815,239,6,100,False,12,car,0.1408543707440333,OnTrack,-4081,-800,7399,606.9683333333336,0.84,0.04,9.018
2023-06-30 16:04:41.147,0 days 01:19:20.662000,44,1162.5350000000005,0 days 00:00:09.059000,10992,239,6,100,False,12,pos,0.14148512433898663,OnTrack,-4097,-778,7399,609.690277777778,0.65,-0.01,9.059
2023-06-30 16:04:41.346,0 days 01:19:20.861000,44,1163.5349999999999,0 days 00:00:09.258000,11169,239,6,100,False,12,car,0.1445561023038311,OnTrack,-4162,-678,7398,622.9016666666669,0.84,-0.04,9.258
2023-06-30 16:04:41.428,0 days 01:19:20.943000,44,1164.3850000000002,0 days 00:00:09.340000,11321,247,6,100,False,12,pos,0.1458713413448244,OnTrack,-4194,-631,7398,628.527777777778,1.04,-0.04,9.34
2023-06-30 16:04:41.706,0 days 01:19:21.221000,44,1165.2350000000008,0 days 00:00:09.618000,11473,256,6,100,False,12,car,0.15050365426601667,OnTrack,-4325,-432,7396,648.296666666667,1.01,-0.04,9.618
2023-06-30 16:04:41.708,0 days 01:19:21.223000,44,1165.7370833333334,0 days 00:00:09.620000,11143,258,6,100,False,12,pos,0.15053718469148564,OnTrack,-4326,-431,7396,648.4400000000002,0.73,-0.05,9.62
2023-06-30 16:04:41.947,0 days 01:19:21.462000,44,1166.2391666666663,0 days 00:00:09.859000,10814,261,6,100,False,12,car,0.15456297464333255,OnTrack,-4406,-309,7395,665.7675000000003,0.63,-0.03,9.859
2023-06-30 16:04:42.107,0 days 01:19:21.622000,44,1166.6836111111115,0 days 00:00:10.019000,10791,265,6,100,False,12,pos,0.15732148665359683,OnTrack,-4458,-231,7396,677.5452777777781,0.66,-0.01,10.019
2023-06-30 16:04:42.267,0 days 01:19:21.782000,44,1167.128055555557,0 days 00:00:10.179000,10768,269,7,100,False,12,car,0.1601181533857906,OnTrack,-4521,-133,7395,689.5008333333336,0.73,0.03,10.179
2023-06-30 16:04:42.287,0 days 01:19:21.802000,44,1167.350277777779,0 days 00:00:10.199000,10827,271,7,100,False,12,pos,0.1604689425103541,OnTrack,-4531,-119,7396,691.0063888888891,0.6,0.01,10.199
2023-06-30 16:04:42.467,0 days 01:19:21.982000,44,1167.5725000000007,0 days 00:00:10.379000,10886,273,7,100,False,12,car,0.16364176815505416,OnTrack,-4639,45,7397,704.6563888888891,0.48,-0.12,10.379
2023-06-30 16:04:42.567,0 days 01:19:22.082000,44,1167.772500000001,0 days 00:00:10.479000,10960,275,7,100,False,12,pos,0.16542278796476823,OnTrack,-4689,121,7399,712.295277777778,0.41,-0.32,10.479
2023-06-30 16:04:42.707,0 days 01:19:22.222000,44,1167.9725000000012,0 days 00:00:10.619000,11034,277,7,100,False,12,car,0.16793205954444324,OnTrack,-4725,175,7399,723.0675000000002,0.39,-0.53,10.619
2023-06-30 16:04:42.847,0 days 01:19:22.362000,44,1168.1058333333344,0 days 00:00:10.759000,11056,278,7,100,False,12,pos,0.17045079224903434,OnTrack,-4760,231,7401,733.8786111111114,0.45,-0.65,10.759
2023-06-30 16:04:42.867,0 days 01:19:22.382000,44,1168.2391666666676,0 days 00:00:10.779000,11078,279,7,100,False,12,car,0.17081290502612684,OnTrack,-4767,243,7401,735.4286111111113,0.57,-0.58,10.779
2023-06-30 16:04:43.027,0 days 01:19:22.542000,44,1168.3725000000006,0 days 00:00:10.939000,11277,283,7,100,False,12,car,0.17373505295199232,OnTrack,-4858,389,7404,748.0063888888891,0.56,-0.67,10.939
2023-06-30 16:04:43.187,0 days 01:19:22.702000,44,1168.272500000001,0 days 00:00:11.099000,11321,285,7,100,False,12,pos,0.17669242691128917,OnTrack,-4957,550,7408,760.6730555555557,0.49,-0.82,11.099
2023-06-30 16:04:43.267,0 days 01:19:22.782000,44,1168.1725000000015,0 days 00:00:11.179000,11365,287,7,100,False,12,car,0.17818022850706328,OnTrack,-4996,617,7409,767.0508333333335,0.44,-0.92,11.179
2023-06-30 16:04:43.507,0 days 01:19:23.022000,44,1167.5058333333332,0 days 00:00:11.419000,11461,290,7,100,False,12,car,0.18267186931183885,OnTrack,-5084,779,7414,786.3841666666668,0.39,-0.87,11.419
2023-06-30 16:04:43.547,0 days 01:19:23.062000,44,1166.7725,0 days 00:00:11.459000,11404,291,7,100,False,12,pos,0.18342480748257614,OnTrack,-5097,803,7415,789.6175000000001,0.32,-0.62,11.459
2023-06-30 16:04:43.747,0 days 01:19:23.262000,44,1166.0391666666671,0 days 00:00:11.659000,11348,293,7,100,False,12,car,0.18720997536631895,OnTrack,-5153,911,7418,805.8952777777779,0.25,-0.34,11.659
2023-06-30 16:04:43.927,0 days 01:19:23.442000,44,1164.1280555555559,0 days 00:00:11.839000,11104,294,7,100,False,12,pos,0.19065044549773186,OnTrack,-5202,1006,7421,820.5952777777778,0.26,-0.22,11.839
2023-06-30 16:04:44.207,0 days 01:19:23.722000,44,1162.2169444444446,0 days 00:00:12.119000,10861,296,7,100,False,12,pos,0.1960537003017291,OnTrack,-5303,1204,7427,843.6175,0.31,-0.2,12.119
2023-06-30 16:04:44.227,0 days 01:19:23.742000,44,1160.3058333333333,0 days 00:00:12.139000,10618,298,8,100,False,12,car,0.19644107164096108,OnTrack,-5314,1226,7427,845.2730555555555,0.39,-0.27,12.139
2023-06-30 16:04:44.387,0 days 01:19:23.902000,44,1158.6947222222227,0 days 00:00:12.299000,10720,299,8,100,False,12,pos,0.1995470320949634,OnTrack,-5415,1427,7432,858.5619444444444,0.36,-0.29,12.299
